Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,Garage Yr Blt,Mas Vnr Area,TotRms AbvGrd,Id,SalePrice
7,1270,524.0,2.0,1270.0,1270,2005,2006,2,2005.0,0.0,6,2111,175900
5,2240,528.0,2.0,0.0,1120,1979,1979,2,1979.0,0.0,12,813,142953
8,1494,478.0,2.0,1494.0,1494,1994,1995,1,1994.0,0.0,5,1854,279700
5,1364,331.0,1.0,1179.0,1364,1957,1957,1,1957.0,0.0,6,2575,132000
9,2153,736.0,3.0,1440.0,1476,2000,2000,2,2000.0,204.0,8,867,313000
4,1336,570.0,1.0,637.0,897,1920,1950,1,1994.0,0.0,7,2879,108000
7,1656,397.0,2.0,746.0,760,2003,2004,2,2003.0,92.0,7,1494,165400
6,1499,473.0,2.0,781.0,795,1995,1995,2,1995.0,68.0,6,2771,187000
8,2794,810.0,3.0,1462.0,1490,1995,1996,2,1995.0,506.0,9,496,403000
6,2030,551.0,2.0,848.0,1118,1976,1976,2,1976.0,298.0,8,1651,195000
6,1254,525.0,2.0,1218.0,1254,1961,1961,1,1961.0,291.0,6,1913,158500
8,1989,586.0,2.0,1065.0,1091,2002,2002,2,2002.0,210.0,7,2790,255000
5,1898,484.0,2.0,1898.0,1898,1956,1956,2,1956.0,0.0,7,1541,236500
5,988,360.0,1.0,988.0,988,1966,1966,1,1974.0,52.0,5,1684,129250
7,1801,484.0,2.0,1501.0,1801,1959,1997,2,1959.0,0.0,6,301,289000
5,1872,484.0,2.0,0.0,936,1976,1976,2,1976.0,0.0,8,1569,100000
8,2439,560.0,2.0,1531.0,1531,2001,2001,2,2001.0,256.0,7,2153,275000
8,1764,560.0,2.0,850.0,886,1999,2000,2,1999.0,192.0,7,1467,207000
5,1200,884.0,2.0,864.0,1200,1965,1998,1,1977.0,166.0,6,2540,146000
6,1030,264.0,1.0,494.0,494,1972,1972,1,1973.0,380.0,6,2368,116000
7,2034,645.0,2.0,1057.0,1057,1997,1998,2,1998.0,573.0,8,874,219500
7,1405,478.0,2.0,1405.0,1405,2003,2003,2,2003.0,163.0,6,463,173000
4,1229,284.0,1.0,1134.0,1229,1956,1956,1,1956.0,0.0,6,784,135000
7,1932,610.0,2.0,979.0,992,2003,2003,2,2003.0,0.0,7,2149,213000
6,1299,494.0,2.0,967.0,1299,1954,1995,1,1954.0,0.0,6,2069,150000
7,1402,648.0,3.0,1258.0,1402,2006,2007,0,2006.0,72.0,7,1743,194201
7,1504,457.0,2.0,1346.0,1504,2005,2006,2,2005.0,16.0,7,472,181000
6,1442,301.0,1.0,1442.0,1442,1958,1958,1,1958.0,243.0,7,1921,157900
7,1779,586.0,2.0,951.0,951,1999,2000,2,1999.0,0.0,7,2778,217000
8,1953,1043.0,3.0,1082.0,1082,2005,2006,2,2005.0,0.0,9,526,252000
7,1909,529.0,2.0,872.0,872,2002,2002,2,2002.0,0.0,8,2795,197000
7,1630,436.0,2.0,868.0,868,2004,2005,2,2004.0,200.0,7,478,189500
5,1250,280.0,1.0,686.0,686,1918,1950,1,1955.0,0.0,7,2841,116000
6,1328,528.0,2.0,1328.0,1328,1963,1963,1,1963.0,451.0,6,119,143000
5,988,276.0,1.0,876.0,988,1950,1950,1,1950.0,0.0,6,1960,119000
6,1278,240.0,1.0,854.0,854,1954,1954,1,1954.0,0.0,6,1277,127500
6,1716,615.0,2.0,858.0,858,2005,2005,2,2005.0,0.0,7,2466,200825
2,498,216.0,1.0,498.0,498,1922,1955,1,1922.0,0.0,3,2844,35000
7,2840,1314.0,4.0,1420.0,1420,1978,1978,2,1978.0,168.0,8,1028,292500
6,987,280.0,1.0,483.0,483,1970,1970,1,1987.0,127.0,5,1043,106000
4,756,440.0,2.0,660.0,756,1927,1950,1,1945.0,0.0,4,231,85000
8,1712,701.0,3.0,1712.0,1712,2002,2003,2,2002.0,270.0,8,461,286500
6,1069,440.0,2.0,1069.0,1069,1977,1977,2,1977.0,0.0,4,33,127500
7,1335,575.0,2.0,1335.0,1335,2006,2007,2,2007.0,0.0,6,1795,210400
8,1518,588.0,2.0,1518.0,1518,2003,2004,1,2003.0,472.0,6,1073,274000
8,1780,612.0,2.0,920.0,920,2007,2007,2,2007.0,0.0,6,1576,264966
4,1484,264.0,1.0,771.0,866,1910,1950,2,1910.0,0.0,6,2044,50000
5,1652,416.0,1.0,686.0,966,1915,1950,2,1961.0,0.0,7,185,139000
7,2503,564.0,2.0,1223.0,1271,1990,1990,2,1990.0,272.0,7,1828,300000
8,2704,538.0,2.0,1952.0,2000,1972,1995,2,1972.0,0.0,9,344,345000
8,1592,484.0,2.0,1556.0,1592,1994,1995,2,1994.0,519.0,7,2152,228000
4,1328,210.0,1.0,686.0,810,1925,1950,1,1940.0,0.0,8,2637,107000
8,1593,682.0,2.0,1593.0,1593,2001,2002,1,2001.0,0.0,5,1000,286000
4,720,0.0,0.0,720.0,720,1920,1950,1,1920.0,0.0,4,727,34900
5,912,288.0,1.0,912.0,912,1964,1964,1,1964.0,0.0,5,2612,115000
8,1456,400.0,2.0,1273.0,1456,2003,2003,2,2003.0,40.0,7,2422,215000
7,1944,216.0,1.0,672.0,1272,1915,1994,2,1915.0,0.0,8,752,179900
8,1502,528.0,2.0,1488.0,1502,1985,1985,1,1985.0,0.0,4,15,212000
8,2064,527.0,2.0,1074.0,1074,2005,2005,2,2005.0,216.0,7,2319,250000
5,1576,225.0,1.0,1042.0,1042,1928,1950,1,1928.0,0.0,8,2681,149000
6,1658,431.0,2.0,773.0,773,1995,1996,2,1995.0,0.0,8,1006,188000
3,713,371.0,1.0,713.0,713,1930,2001,1,1936.0,0.0,5,2596,99800
7,2554,704.0,2.0,718.0,1576,1890,1998,1,1996.0,0.0,8,2002,159500
7,1374,400.0,2.0,384.0,744,2004,2004,2,2004.0,0.0,7,55,184500
8,2574,868.0,3.0,1482.0,1482,2007,2007,2,2007.0,270.0,10,2104,276000
6,1548,440.0,2.0,804.0,804,1976,1976,2,1976.0,0.0,7,1682,155000
5,1404,504.0,2.0,1188.0,1404,1969,2000,2,1969.0,176.0,7,977,160000
5,1440,480.0,2.0,720.0,720,1964,1964,1,1964.0,0.0,7,2548,157500
8,1803,482.0,2.0,1679.0,1803,1994,1995,2,1994.0,0.0,6,340,285000
5,2200,0.0,0.0,1272.0,1272,1900,2003,2,1900.0,0.0,9,1487,145900
7,2037,472.0,2.0,672.0,1302,1996,1996,2,1996.0,0.0,8,1423,229000
4,1281,580.0,2.0,1151.0,845,1925,1993,2,1978.0,0.0,6,1949,128500
8,1976,885.0,3.0,1044.0,1079,1998,1998,2,1998.0,242.0,7,2444,286000
6,1608,470.0,2.0,945.0,945,1997,1997,2,1997.0,0.0,7,345,189500
5,1210,616.0,1.0,0.0,1210,1953,1953,1,1953.0,140.0,7,650,102900
5,1612,363.0,1.0,988.0,1030,1950,1997,1,1950.0,0.0,7,192,128500
5,1728,371.0,1.0,1216.0,1216,1953,2004,1,1953.0,0.0,7,1945,156000
8,2482,642.0,3.0,1094.0,1133,2005,2006,2,2005.0,245.0,9,2277,281213
7,2069,505.0,2.0,585.0,2069,1960,2007,2,1960.0,0.0,9,1266,242000
6,1478,498.0,2.0,1478.0,1478,1960,1960,2,1960.0,30.0,6,674,157500
7,1724,616.0,2.0,796.0,806,2003,2004,2,2003.0,190.0,8,2823,196500
7,1425,591.0,2.0,1425.0,1425,1998,1998,2,1998.0,0.0,5,2772,193000
5,1322,280.0,1.0,672.0,899,1939,1952,1,1939.0,0.0,7,2015,132000
7,1428,576.0,2.0,712.0,848,1900,1970,1,1985.0,0.0,7,2642,139900
6,1194,312.0,1.0,1194.0,1194,1959,1959,1,1959.0,220.0,6,144,148000
8,1818,774.0,3.0,895.0,895,2007,2007,2,2007.0,246.0,8,1712,281500
8,2956,916.0,3.0,1706.0,1718,2004,2004,2,2004.0,502.0,11,1708,342000
6,1210,528.0,2.0,1128.0,1210,1975,1975,2,1975.0,257.0,6,2890,148000
5,1641,490.0,2.0,1001.0,1001,1972,1972,2,1972.0,0.0,5,1157,140000
5,1053,750.0,2.0,1008.0,1053,1958,1991,1,1998.0,85.0,6,2550,150000
7,2125,576.0,2.0,1064.0,1064,1996,1997,2,1996.0,0.0,12,1104,279500
6,1072,525.0,2.0,547.0,1072,2005,2005,1,2005.0,76.0,5,2183,140000
6,1664,616.0,2.0,1664.0,1664,1978,1978,2,1978.0,0.0,10,2887,145000
7,1337,511.0,2.0,1405.0,1337,1999,1999,2,1999.0,0.0,5,29,184000
8,1226,484.0,2.0,1226.0,1226,1978,1978,1,1978.0,0.0,4,108,206000
4,1092,253.0,1.0,546.0,546,1972,1972,1,1972.0,0.0,5,2286,85500
6,1660,240.0,1.0,715.0,849,1934,1995,1,1939.0,0.0,6,1533,188700
6,1671,484.0,2.0,1427.0,1671,1978,1986,2,1978.0,101.0,7,376,200000
7,1061,462.0,2.0,1054.0,1061,1990,1991,1,1990.0,0.0,4,800,162000
5,672,240.0,1.0,672.0,672,1940,1997,1,1940.0,0.0,4,1395,108000
5,1621,478.0,2.0,1621.0,1621,1975,1975,2,1975.0,161.0,7,388,213000
8,1734,928.0,3.0,1734.0,1734,2007,2007,2,2007.0,328.0,7,1689,318000
5,2138,360.0,2.0,849.0,1075,1898,1965,2,1910.0,0.0,11,716,106000
6,2009,795.0,3.0,672.0,1337,1928,1950,2,1928.0,0.0,8,2737,235000
4,1225,0.0,0.0,950.0,1225,1959,1959,1,1959.0,0.0,6,120,128950
6,1362,504.0,2.0,1362.0,1362,1961,1961,1,1961.0,491.0,6,1230,163000
5,1134,240.0,1.0,756.0,756,1940,1950,1,1940.0,0.0,7,2047,126000
7,2082,484.0,2.0,1362.0,1362,2003,2003,2,2003.0,0.0,6,1293,200000
5,1524,315.0,1.0,874.0,874,1958,1958,1,1958.0,180.0,7,1915,144000
5,1800,0.0,0.0,1800.0,1800,1961,1961,2,1961.0,0.0,10,1968,141000
8,2582,758.0,3.0,1389.0,1411,1998,1999,2,1998.0,0.0,9,1766,322500
7,1661,598.0,2.0,1649.0,1661,1998,1998,2,1998.0,442.0,6,268,224900
5,1576,528.0,2.0,1324.0,1072,1923,2004,1,1923.0,0.0,6,729,223500
4,960,288.0,1.0,672.0,960,1956,1956,1,1956.0,0.0,5,902,112000
6,1604,470.0,2.0,926.0,926,1997,1998,2,1997.0,0.0,7,993,187500
1,904,0.0,0.0,683.0,904,1922,1950,0,1922.0,0.0,4,766,61000
6,1196,528.0,2.0,684.0,684,1920,2000,1,2005.0,0.0,7,903,110000
3,729,0.0,0.0,270.0,729,1935,2003,1,1935.0,0.0,5,1221,52000
6,1362,460.0,2.0,1362.0,1362,2005,2006,2,2005.0,256.0,6,1719,207000
5,1964,0.0,0.0,940.0,1024,1911,1950,1,1911.0,0.0,7,1521,130000
4,1296,516.0,2.0,0.0,1296,1967,1967,2,1967.0,0.0,6,2707,90000
5,1287,440.0,2.0,624.0,624,1992,1992,1,2001.0,0.0,6,987,130000
5,1252,576.0,2.0,504.0,936,1908,1991,1,1986.0,0.0,5,2558,127000
9,1905,788.0,3.0,1905.0,1905,2006,2006,2,2006.0,302.0,8,1778,320000
5,1130,720.0,2.0,1120.0,1130,1920,1950,1,1970.0,0.0,5,2601,120000
7,1659,484.0,2.0,831.0,831,2004,2004,2,2004.0,122.0,8,74,181000
4,894,400.0,2.0,894.0,894,1954,1954,1,1999.0,0.0,5,2190,110000
4,1701,0.0,0.0,600.0,1101,1920,1950,2,1920.0,0.0,8,701,94550
4,869,0.0,0.0,440.0,869,1923,1958,1,1923.0,0.0,4,2556,85500
5,1008,678.0,2.0,923.0,1008,1977,1977,1,1977.0,144.0,4,2293,153500
3,1733,452.0,2.0,0.0,1733,1955,1955,2,1955.0,0.0,8,787,139600
5,1568,440.0,2.0,1568.0,1568,1967,1967,1,1967.0,0.0,7,595,143000
8,3238,666.0,3.0,2033.0,2053,1995,1996,2,1996.0,579.0,9,66,410000
6,1772,492.0,2.0,928.0,928,1998,1998,2,1998.0,120.0,7,846,200000
5,864,312.0,1.0,864.0,864,1967,1967,1,1967.0,0.0,5,594,130000
6,1639,240.0,1.0,747.0,892,1946,1950,1,1946.0,0.0,6,792,154400
8,2715,831.0,2.0,1142.0,1175,1976,1996,3,1994.0,289.0,11,1200,299800
5,1112,226.0,1.0,585.0,687,1934,1950,2,1934.0,0.0,6,768,63000
5,1347,551.0,2.0,1347.0,1347,1957,1957,1,1957.0,0.0,6,174,143000
5,964,784.0,2.0,964.0,964,1961,1961,1,1985.0,56.0,5,1889,137500
6,2872,619.0,2.0,1330.0,1542,1977,1995,2,1977.0,424.0,11,1023,272000
6,1167,400.0,2.0,1158.0,1167,1992,1992,2,1992.0,106.0,6,363,173000
7,1524,478.0,2.0,1524.0,1524,1979,1979,2,1979.0,0.0,7,1401,245000
5,936,672.0,2.0,936.0,936,1980,1980,1,1980.0,180.0,4,1978,140000
7,2696,792.0,3.0,1264.0,1282,2007,2007,2,2007.0,220.0,10,2097,383970
4,1482,609.0,2.0,954.0,1482,1954,1968,2,1956.0,60.0,6,2840,125000
5,768,396.0,2.0,768.0,768,1972,2007,1,1988.0,0.0,5,862,133000
8,1468,898.0,3.0,1468.0,1468,2008,2009,2,2008.0,72.0,6,507,244600
5,1044,372.0,2.0,912.0,1044,1968,1968,1,1990.0,0.0,5,1262,139000
5,1036,312.0,1.0,1036.0,1036,1953,1953,1,1953.0,88.0,5,1228,112900
5,1360,330.0,1.0,680.0,680,1910,2003,1,1910.0,0.0,6,1288,111000
6,1392,458.0,2.0,1392.0,1392,1957,1957,1,1957.0,387.0,6,1243,166000
7,1950,576.0,2.0,975.0,975,1997,1998,2,1997.0,1600.0,7,1850,239000
7,1344,784.0,4.0,1344.0,1344,1997,1998,2,1997.0,200.0,8,1589,209200
5,1484,487.0,2.0,1484.0,1484,1971,1971,2,1971.0,0.0,7,1658,175000
7,1760,583.0,2.0,1760.0,1760,2003,2004,2,2003.0,418.0,8,446,269500
7,2322,400.0,2.0,1037.0,1037,1999,2000,2,1999.0,0.0,8,1097,225000
8,1742,564.0,2.0,1742.0,1742,1985,1985,2,1985.0,0.0,5,2329,275000
5,1376,240.0,1.0,768.0,968,1941,1950,1,1941.0,0.0,6,1909,105000
5,1086,484.0,2.0,1024.0,1086,1966,1966,1,1966.0,1047.0,6,2608,159950
5,1656,180.0,1.0,660.0,808,1916,1987,2,1916.0,0.0,8,656,135000
8,2122,938.0,3.0,2108.0,2122,2007,2007,2,2007.0,0.0,7,1690,345474
5,1522,0.0,0.0,1008.0,1008,1926,1950,2,1926.0,0.0,7,2853,102000
7,1696,625.0,2.0,1696.0,1696,1971,1971,2,1971.0,652.0,7,2229,198000
8,2078,836.0,3.0,1034.0,1050,2007,2008,2,2008.0,100.0,8,1127,339750
5,1466,566.0,2.0,796.0,1096,1936,1989,2,1950.0,0.0,7,2606,170000
5,876,576.0,2.0,876.0,876,1951,1951,1,1972.0,0.0,5,1268,94000
7,1737,578.0,2.0,851.0,851,2006,2006,2,2006.0,0.0,7,2809,203160
7,1662,711.0,3.0,1652.0,1662,2006,2007,2,2006.0,0.0,8,529,291000
6,2267,390.0,2.0,1010.0,1010,2002,2002,2,2002.0,0.0,8,476,200000
5,1584,506.0,2.0,1584.0,1584,1967,1967,2,1967.0,0.0,8,2566,119000
1,334,0.0,0.0,0.0,334,1946,1950,1,1946.0,0.0,2,1902,39300
4,796,0.0,0.0,796.0,796,1922,1950,1,1922.0,0.0,5,1547,55000
6,1092,264.0,1.0,525.0,525,1972,1972,1,1972.0,504.0,6,2372,108000
5,1632,576.0,2.0,1632.0,1632,1967,1967,2,1967.0,0.0,8,2282,143000
7,3082,672.0,2.0,824.0,1687,1920,1970,2,1970.0,0.0,12,910,197000
6,1743,539.0,2.0,702.0,1041,1968,1968,1,1968.0,365.0,7,1659,175000
8,2048,552.0,2.0,1054.0,1072,2003,2004,2,2003.0,0.0,8,1852,301000
7,1314,626.0,2.0,1314.0,1314,2007,2008,2,2008.0,166.0,6,456,230000
7,1405,478.0,2.0,1405.0,1405,2003,2003,2,2003.0,163.0,6,2410,171750
7,1027,0.0,0.0,931.0,1027,1920,2006,1,1920.0,0.0,5,1296,120000
5,1324,180.0,1.0,741.0,741,1930,1984,1,1930.0,0.0,7,2682,110000
6,1074,467.0,1.0,663.0,1074,1950,1987,1,1987.0,0.0,6,237,144500
5,1422,576.0,2.0,925.0,1422,1970,1990,1,1988.0,0.0,7,1666,155000
6,1200,312.0,1.0,1200.0,1200,1923,1950,1,1923.0,0.0,7,2666,125000
7,1690,624.0,2.0,560.0,930,1910,2008,2,2008.0,0.0,5,662,156500
6,1212,492.0,2.0,506.0,1212,1977,1995,1,1978.0,46.0,6,2490,151000
6,1105,308.0,1.0,1105.0,1105,1957,1957,1,1957.0,143.0,5,672,135000
4,1092,253.0,1.0,546.0,546,1972,1972,1,1972.0,0.0,5,2915,79400
6,1358,484.0,2.0,1358.0,1358,2005,2005,2,2005.0,240.0,6,452,213000
8,1908,431.0,2.0,967.0,993,2002,2002,2,2002.0,0.0,9,321,202900
6,1796,546.0,2.0,794.0,882,1998,1998,2,1998.0,0.0,7,2124,211000
5,1800,0.0,0.0,1800.0,1800,1961,1961,2,1961.0,0.0,10,1278,130000
6,1608,216.0,1.0,976.0,1160,1925,1990,2,1925.0,0.0,7,914,137450
4,1620,490.0,2.0,1281.0,1620,1976,1993,2,1993.0,0.0,8,579,150000
5,1111,200.0,1.0,616.0,616,1941,1950,1,1941.0,0.0,5,1418,95000
7,1501,440.0,2.0,744.0,757,1999,1999,2,1999.0,360.0,6,1166,179400
5,1588,561.0,2.0,725.0,725,2007,2007,3,2007.0,0.0,8,1797,212109
5,1235,480.0,2.0,1235.0,1235,1961,1961,1,1961.0,203.0,6,2568,98600
5,1325,576.0,2.0,409.0,1325,1948,2005,2,1996.0,0.0,6,2075,216000
8,2234,768.0,3.0,1160.0,1205,2000,2000,2,2000.0,322.0,7,2445,300000
7,2260,533.0,2.0,1306.0,1306,1996,1997,2,1996.0,0.0,7,229,328000
5,1109,288.0,1.0,372.0,576,1971,2005,1,1971.0,82.0,5,1663,139000
5,1000,575.0,2.0,1000.0,1000,1963,1963,1,1993.0,0.0,4,2727,164000
6,1045,462.0,2.0,516.0,529,1980,1980,1,1980.0,0.0,5,2226,123900
5,858,0.0,0.0,858.0,858,1958,2008,1,1958.0,0.0,4,130,116500
6,1337,522.0,2.0,1405.0,1337,1997,1998,2,1997.0,0.0,5,1675,177000
4,1315,436.0,2.0,808.0,838,1958,1958,2,1958.0,0.0,5,2038,99500
6,1326,427.0,2.0,1326.0,1326,2006,2006,2,2006.0,0.0,6,2416,174190
7,1200,480.0,2.0,600.0,520,2005,2005,2,2005.0,0.0,4,2507,151000
6,848,420.0,2.0,848.0,848,2003,2003,1,2003.0,170.0,4,269,143750
5,796,336.0,1.0,796.0,796,1972,1972,1,1998.0,0.0,4,981,131900
5,1432,531.0,2.0,716.0,716,1977,1977,1,1977.0,0.0,6,2296,157000
5,1344,468.0,1.0,672.0,672,1920,1997,1,1964.0,0.0,6,940,147000
7,1432,432.0,2.0,716.0,716,2004,2005,2,2004.0,0.0,6,475,188500
7,1364,484.0,2.0,1364.0,1364,2005,2005,2,2005.0,240.0,6,2404,185850
5,984,310.0,1.0,984.0,984,1965,1965,1,1965.0,0.0,5,2491,126000
5,864,308.0,1.0,864.0,864,1959,1959,1,1960.0,0.0,5,601,118000
9,1612,556.0,2.0,1612.0,1612,2006,2006,2,2006.0,165.0,6,1640,319900
6,1003,588.0,2.0,1003.0,1003,1984,1984,1,1984.0,0.0,6,2926,142500
5,1200,246.0,1.0,1200.0,1200,1950,1950,1,1950.0,0.0,6,653,129900
7,1368,474.0,2.0,1368.0,1368,2005,2006,2,2005.0,94.0,6,2406,202500
5,1640,394.0,2.0,0.0,1640,1950,1950,1,1950.0,0.0,7,2701,131000
6,1838,721.0,3.0,1838.0,1838,1997,1998,2,1998.0,0.0,8,1472,185000
6,1456,440.0,2.0,855.0,855,1978,1978,2,1978.0,0.0,6,417,138000
6,1368,216.0,1.0,684.0,684,1910,1993,1,1930.0,0.0,7,2664,114504
6,1487,220.0,1.0,735.0,798,1945,1950,1,1949.0,0.0,7,283,113000
4,1154,240.0,1.0,796.0,796,1922,2007,1,1922.0,0.0,7,302,125500
5,1020,528.0,2.0,980.0,1020,1964,2001,2,1970.0,50.0,5,2053,165000
5,1440,352.0,1.0,540.0,889,1900,1950,1,1940.0,0.0,6,2662,79000
6,1236,480.0,2.0,600.0,600,2005,2005,2,2005.0,216.0,4,99,152000
6,1664,420.0,2.0,1004.0,1004,1947,1950,2,1950.0,0.0,7,2674,159000
4,1100,312.0,1.0,1100.0,1100,1960,1960,1,1960.0,0.0,6,1218,141000
6,1488,430.0,2.0,1008.0,1488,1964,1964,1,1964.0,112.0,7,2547,167000
5,1453,240.0,1.0,835.0,955,1942,1950,1,1942.0,300.0,7,197,132000
7,1442,719.0,2.0,910.0,1442,1990,1991,2,1990.0,0.0,6,2091,179900
5,900,280.0,1.0,882.0,900,1967,1967,1,1970.0,31.0,5,87,122000
6,1045,264.0,1.0,1045.0,1045,1963,1963,1,1963.0,0.0,6,690,127000
6,1419,543.0,2.0,1487.0,1419,2002,2002,2,2002.0,0.0,4,2364,190000
5,1452,572.0,2.0,1420.0,1452,1964,1980,1,1964.0,30.0,6,2050,158450
5,1464,480.0,2.0,520.0,1464,1963,1999,2,1997.0,0.0,6,769,175000
9,1746,758.0,3.0,1746.0,1746,2006,2007,2,2006.0,160.0,7,348,377500
5,1536,480.0,2.0,928.0,928,1930,1950,2,1930.0,0.0,7,200,138400
7,1734,660.0,2.0,1734.0,1734,2005,2005,2,2005.0,0.0,7,2759,260000
8,1976,908.0,3.0,1976.0,1976,2006,2007,2,2006.0,304.0,7,1700,440000
7,1212,573.0,2.0,1212.0,1212,2001,2001,2,2001.0,0.0,6,876,178000
5,1052,288.0,1.0,1052.0,1052,1968,1968,1,1968.0,168.0,5,2536,138500
5,1057,576.0,2.0,1057.0,1057,1962,1962,1,1977.0,0.0,6,1821,132000
6,1609,305.0,1.0,1000.0,1068,1953,1953,1,1953.0,0.0,7,2743,149900
7,1668,252.0,1.0,672.0,1195,1945,1950,1,1945.0,0.0,8,1329,108000
5,924,280.0,1.0,924.0,924,1975,1975,1,1981.0,0.0,5,1451,110000
6,1229,462.0,2.0,561.0,561,1980,1980,1,1980.0,0.0,5,936,124000
4,882,0.0,0.0,882.0,882,1956,1956,1,1956.0,0.0,4,1948,103200
7,1352,466.0,2.0,1352.0,1352,2006,2007,2,2006.0,0.0,5,1839,194000
5,948,300.0,1.0,948.0,948,1968,1968,1,1968.0,0.0,6,2057,108000
5,864,440.0,1.0,864.0,864,1961,1961,1,1961.0,0.0,5,558,122000
7,1700,450.0,1.0,430.0,880,1980,1981,2,1980.0,0.0,7,2731,148400
5,1276,350.0,1.0,1276.0,1276,1958,1958,1,1958.0,0.0,5,791,60000
7,1626,534.0,2.0,1602.0,1626,1994,1994,2,1994.0,251.0,7,1421,226500
2,480,308.0,1.0,480.0,480,1949,1950,0,1958.0,0.0,4,2881,35311
6,1012,0.0,0.0,976.0,1012,1975,1975,2,1975.0,355.0,4,2820,127500
5,889,484.0,2.0,864.0,889,1984,1984,1,1984.0,0.0,6,1609,137500
6,1117,542.0,2.0,1029.0,1117,1977,1977,1,1977.0,0.0,6,1495,147000
8,2452,691.0,3.0,1117.0,1132,2004,2005,3,2004.0,132.0,9,2388,309000
7,2365,551.0,2.0,1803.0,2365,1971,2009,2,1971.0,0.0,7,938,315000
5,912,576.0,2.0,912.0,912,1965,2008,1,1992.0,300.0,5,1194,147000
8,1567,648.0,3.0,1520.0,1567,2006,2006,2,2006.0,0.0,7,2429,264561
5,1360,572.0,2.0,384.0,1360,1955,1955,1,1962.0,0.0,6,1937,130000
6,1525,440.0,2.0,756.0,769,2000,2000,2,2000.0,456.0,5,1847,177000
5,1200,0.0,0.0,780.0,780,1930,1950,1,1930.0,0.0,7,1550,119000
7,1073,246.0,1.0,1073.0,1073,2004,2004,2,2004.0,0.0,4,2705,157000
5,1159,336.0,1.0,1051.0,1159,1968,1968,1,1968.0,188.0,7,2713,158000
4,1540,352.0,1.0,1190.0,1040,1955,1955,1,2002.0,0.0,7,1938,115000
5,894,308.0,1.0,894.0,894,1977,1977,1,1979.0,0.0,5,1819,120750
7,1674,663.0,2.0,814.0,814,2000,2000,2,2000.0,0.0,7,23,216000
4,1092,286.0,1.0,546.0,546,1970,1970,1,1970.0,80.0,6,2289,75000
6,1430,484.0,2.0,1430.0,1430,1974,1974,2,1974.0,144.0,6,1156,192000
6,1040,616.0,2.0,960.0,1040,1978,1978,1,1979.0,200.0,6,2717,160500
7,1494,840.0,3.0,1494.0,1494,2006,2007,2,2006.0,306.0,7,2101,279500
5,1075,440.0,2.0,981.0,1075,1963,1963,1,1996.0,0.0,6,1377,148000
5,992,294.0,1.0,992.0,992,1967,2005,1,1967.0,0.0,6,1381,145000
8,2520,796.0,3.0,1338.0,1352,1993,1993,2,1993.0,0.0,10,2502,310000
6,1146,294.0,1.0,1083.0,1146,1963,1963,1,1963.0,379.0,6,2609,165000
8,2448,711.0,3.0,1629.0,1686,1994,2005,2,1994.0,528.0,8,505,402000
7,1958,936.0,3.0,1026.0,1026,2005,2005,2,2005.0,0.0,9,1126,250000
4,630,0.0,0.0,630.0,630,1970,1970,1,1970.0,0.0,3,2914,73000
5,1792,0.0,0.0,896.0,896,1974,1974,2,1974.0,0.0,8,393,136000
9,1565,556.0,2.0,1560.0,1565,2005,2005,2,2005.0,278.0,6,2405,282500
8,1595,880.0,3.0,1595.0,1595,2005,2006,2,2005.0,226.0,6,67,221500
4,1680,628.0,2.0,1680.0,1680,1995,1996,2,1996.0,0.0,7,2227,170000
6,1040,480.0,2.0,1040.0,1040,1967,1967,1,1967.0,0.0,6,669,163000
8,2531,752.0,3.0,1318.0,1328,1995,1995,2,1995.0,513.0,9,1772,290000
8,2538,933.0,3.0,1325.0,1335,1996,1997,2,1996.0,526.0,8,1775,330000
6,987,264.0,1.0,483.0,483,1973,1973,1,1973.0,504.0,5,403,111000
6,1755,530.0,2.0,840.0,840,1999,1999,2,1999.0,148.0,7,2792,214000
5,1152,636.0,2.0,1152.0,1152,1953,1953,1,1971.0,84.0,6,1247,137500
7,1884,581.0,2.0,926.0,1016,2003,2003,2,2003.0,0.0,7,384,240900
7,1923,564.0,2.0,750.0,1061,1992,1992,2,1992.0,0.0,8,91,190000
7,1611,1231.0,3.0,1569.0,1611,2002,2002,2,2002.0,0.0,6,863,250000
5,1437,528.0,2.0,1437.0,1437,1976,2004,2,1976.0,0.0,6,1857,218000
7,2075,473.0,2.0,1148.0,1091,1993,1993,2,1993.0,194.0,8,1870,255000
7,1670,690.0,3.0,1670.0,1670,2006,2006,2,2006.0,27.0,7,2318,240000
8,2140,894.0,3.0,2140.0,2140,2006,2007,2,2006.0,0.0,8,2100,360000
5,1265,502.0,2.0,1219.0,1265,1965,1999,2,1965.0,0.0,6,1213,179900
5,3086,0.0,0.0,1598.0,1636,1946,1994,3,1946.0,0.0,12,2046,200500
3,968,0.0,0.0,600.0,600,1910,1950,1,1910.0,0.0,6,710,37900
8,1312,471.0,2.0,1267.0,1312,2001,2001,2,2001.0,86.0,5,2268,180500
7,2787,820.0,4.0,1168.0,1168,2000,2000,4,2000.0,23.0,8,816,269500
7,1733,433.0,2.0,847.0,847,2003,2003,2,2003.0,0.0,7,1616,225000
6,1215,720.0,2.0,720.0,720,1940,1950,1,1965.0,0.0,6,2233,141000
